index,mtx,m,n,nnz,mp16,mp4,mpnz
1806,2500_wiki-talk-temporal.mtx,1140149,1140149,3309592,130037568,696040192,3389022208
1807,0211_gre_216a.mtx,216,216,876,3136,68096,897024
1808,1869_tandem_vtx.mtx,18454,18454,253350,2113024,25536000,259430400
1809,1441_crack.mtx,10240,10240,60760,1285696,9869824,62218240
1810,0407_ch5-5-b3.mtx,600,600,2400,18496,289792,2457600
1811,2179_Andrews.mtx,60000,60000,760154,43110912,182379008,778397696
1812,0731_dwt_869.mtx,869,869,7285,15808,438272,7459840
1813,0102_Sandi_authors.mtx,86,86,248,2176,47616,253952
1814,2308_std1_Jac2.mtx,21982,21982,1248731,2372288,57754368,1278700544
1815,0509_dwt_419.mtx,419,419,3563,18752,312576,3648512
1816,0108_cat_ears_2_1.mtx,85,85,254,2304,41216,260096
1817,2793_rgg_n_2_22_s0.mtx,4194304,4194304,60718396,2561534080,15131346944,62175637504
1818,2578_cont11_l.mtx,1468599,1961394,5382999,31402432,501535744,5512190976
1819,2267_IG5-17.mtx,30162,27944,1035008,15809024,183781376,1059848192
1820,0584_hor_131.mtx,434,434,4710,18816,355584,4823040
1821,1300_G23.mtx,2000,2000,39980,925824,9507840,40939520
1822,0650_fpga_dcop_51.mtx,1220,1220,5892,45184,635648,6033408
1823,0178_ch5-5-b4.mtx,120,600,600,7616,93696,614400
1824,1265_GL7d12.mtx,8899,1019,37519,1113728,9006848,38419456
1825,0045_LF10.mtx,18,18,82,256,3328,83968
1826,2662_tp-6.mtx,142752,1014301,11537419,71304000,1331098112,11814317056
1827,2071_Maragal_6.mtx,21255,10152,537694,3807296,39684608,550598656
1828,0162_bcsstm20.mtx,485,485,485,1984,31232,496640
1829,1287_nasa1824.mtx,1824,1824,39208,68992,1782784,40148992
1830,1312_mk12-b2.mtx,13860,1485,41580,278144,4457216,42577920
1831,1173_G62.mtx,7000,7000,28000,194560,3110400,28672000
1832,1442_sit100.mtx,10262,10262,61046,437312,6886912,62511104
1833,2223_tube1.mtx,21498,21498,897056,849280,23452928,918585344
1834,2299_boyd1.mtx,93279,93279,1211231,1865152,36244992,1240300544
1835,2087_c-62.mtx,41731,41731,559343,5742400,48435968,572767232
1836,1716_TSOPF_FS_b9_c6.mtx,14454,14454,147972,352704,6110720,151523328
1837,2594_GL7d15.mtx,460261,171375,6080381,379825984,1553779200,6226310144
1838,1742_ulevimin.mtx,6590,46937,164538,1040256,16531200,168486912
1839,1036_mk10-b3.mtx,4725,3150,18900,180096,2495488,19353600
1840,2791_hugebubbles-00010.mtx,19458087,19458087,58359528,1958832832,10178218496,59760156672
1841,1721_bloweya.mtx,30004,30004,150009,639808,10239744,153609216
1842,1515_cavity13.mtx,2597,2597,76367,104960,2851584,78199808
1843,0857_adder_dcop_06.mtx,1813,1813,11224,239360,1585920,11493376
1844,0465_wm3.mtx,207,260,2948,6848,145152,3018752
1845,2648_atmosmodl.mtx,1489752,1489752,10319760,64684800,849226752,10567434240
1846,0265_Cities.mtx,55,46,1342,768,41472,1374208
1847,1078_bayer09.mtx,3083,3083,21216,81984,1284608,21725184
1848,2475_helm2d03.mtx,392257,392257,2741935,28171712,350889728,2807741440
1849,0633_rdb968.mtx,968,968,5632,25792,292864,5767168
1850,1950_ct2010.mtx,67578,67578,336352,12135744,71692032,344424448
1851,2572_Si34H36.mtx,97569,97569,5156379,22011840,328880896,5280132096
1852,2805_channel-500x100x100-b050.mtx,4802000,4802000,85362744,356716352,5314360320,87411449856
1853,0131_bfwb62.mtx,62,62,342,896,30208,350208
1854,1162_ex2.mtx,441,441,26839,18816,640256,27483136
1855,0711_lp_fffff800.mtx,524,1028,6401,24128,359936,6554624
1856,1470_bips07_2476.mtx,16861,16861,66498,701440,7263744,68093952
1857,1466_c-30.mtx,5321,5321,65693,141888,3020544,67269632
1858,1666_aft01.mtx,8205,8205,125567,304832,5593088,128580608
1859,1319_utm3060.mtx,3060,3060,42211,85760,2174208,43224064
1860,0254_n3c5-b5.mtx,210,252,1260,5440,113664,1290240
1861,0401_mhdb416.mtx,416,416,2312,4864,77824,2367488
1862,1163_freeFlyingRobot_6.mtx,3358,3358,27030,108288,1796352,27678720
1863,2373_ny2010.mtx,350169,350169,1709544,62888768,365618688,1750573056
1864,1994_nemeth02.mtx,9506,9506,394808,237888,10388736,404283392
1865,1398_mk11-b4.mtx,10395,17325,51975,656128,8129280,53222400
1866,0027_LFAT5.mtx,14,14,46,64,3584,47104
1867,1021_Si2.mtx,769,769,17801,62016,1230080,18228224
1868,0359_shl_400.mtx,663,663,1712,23296,228864,1753088
1869,1720_pds10.mtx,16558,16558,149658,943296,18520064,153249792
1870,0746_scrs8-2c.mtx,1820,3499,7367,52672,967168,7543808
1871,2412_opt1.mtx,15449,15449,1930655,1472512,49064192,1976990720
1872,0070_Trefethen_20b.mtx,19,19,147,256,5376,150528
1873,1040_wang2.mtx,2903,2903,19093,56448,1190912,19551232
1874,1755_IG5-14.mtx,6735,7621,173337,1713216,26855680,177497088
1875,0961_Pd.mtx,8081,8081,13036,113536,1204736,13348864
1876,2092_Goodwin_040.mtx,17922,17922,561677,771840,25973504,575157248
1877,2669_test1.mtx,392908,392908,12968200,332566080,2907723520,13279436800
1878,0128_wheel_7_1.mtx,114,113,338,3520,57344,346112
1879,1177_spaceShuttleEntry_3.mtx,1834,1834,28757,116224,1842688,29447168
1880,2448_fl2010.mtx,484481,484481,2346294,99349696,519883008,2402605056
1881,2273_ts-palko.mtx,22002,47235,1076903,5435328,178905856,1102748672
1882,2336_NotreDame_actors.mtx,392400,127823,1470404,61343232,286730752,1505693696
1883,2493_sme3Dc.mtx,42930,42930,3148656,98665984,626900736,3224223744
1884,2318_fe_rotor.mtx,99617,99617,1324862,26266176,167693312,1356658688
1885,2028_t0331-4l.mtx,664,46915,430982,4273216,59570432,441325568
1886,0800_tols4000.mtx,4000,4000,8784,29824,490240,8994816
1887,0776_GD06_Java.mtx,1538,1538,8032,113344,1174528,8224768
1888,2278_ex11.mtx,16614,16614,1096948,1237312,31299584,1123274752
1889,1422_mark3jac020.mtx,9129,9129,56175,779840,8181248,57523200
1890,1259_lhr02.mtx,2954,2954,37206,80960,1769216,38098944
1891,2406_conf5_4-8x8-20.mtx,49152,49152,1916928,3211264,65011712,1962934272
1892,0980_bibd_17_4b.mtx,136,2380,14280,40768,1071872,14622720
1893,0044_Ragusa16.mtx,24,24,81,256,7168,82944
1894,0129_lp_sc105.mtx,105,163,340,1536,34816,348160
1895,1280_G2.mtx,800,800,38352,160000,6420480,39272448
1896,1887_chipcool1.mtx,20082,20082,281150,6153088,59832576,287897600
1897,2425_neos3.mtx,512209,518832,2055024,13411904,212027136,2104344576
1898,0543_bp_600.mtx,822,822,4172,59456,578816,4272128
1899,1236_cell1.mtx,7055,7055,34855,139072,2250240,35691520
1900,2582_para-8.mtx,155924,155924,5416358,46004096,525659392,5546350592
1901,0587_bp_1200.mtx,822,822,4726,76480,712192,4839424
1902,1582_lp_nug15.mtx,6330,22275,94950,2450304,16167936,97228800
1903,1679_mycielskian11.mtx,1535,1535,134710,213248,7310336,137943040
1904,1348_g7jac020sc.mtx,5850,5850,45465,475008,4988416,46556160
1905,1478_nemspmm2.mtx,2301,8734,68225,359040,4664320,69862400
1906,0502_hangGlider_1.mtx,360,360,3477,14784,240128,3560448
1907,0947_D_9.mtx,815,1133,12395,181184,2376704,12692480
1908,0120_mesh1em6.mtx,48,48,306,576,24064,313344
1909,1247_circuit_1.mtx,2624,2624,35823,166848,2552576,36682752
1910,0435_Harvard500.mtx,500,500,2636,18176,206336,2699264
1911,1122_geom.mtx,7343,7343,23796,1405952,6036736,24367104
1912,2483_stomach.mtx,213360,213360,3021648,14667392,213050624,3094167552
1913,1827_bcsstk28.mtx,4410,4410,219024,199808,5046016,224280576
1914,2711_Ga41As41H72.mtx,268096,268096,18488476,70758144,1023718912,18932199424
1915,1595_Goodwin_017.mtx,3317,3317,97773,139584,4618240,100119552
1916,0665_fpga_dcop_24.mtx,1220,1220,5892,45184,635648,6033408
1917,1037_spaceStation_8.mtx,1157,1157,18945,74176,1065728,19399680
1918,0060_wheel_4_1.mtx,36,41,122,576,15104,124928
1919,2496_cnr-2000.mtx,325557,325557,3216152,13216896,165701632,3293339648
1920,1848_lhr11c.mtx,10964,10964,233741,360512,9889792,239350784
1921,0759_model2.mtx,379,1321,7607,27584,750336,7789568
1922,2434_matrix_9.mtx,103430,103430,2121550,4545280,80221696,2172467200
1923,2716_hugetric-00010.mtx,6592765,6592765,19771708,640281664,3382099456,20246228992
1924,0743_west2021.mtx,2021,2021,7353,43968,702976,7529472
1925,1540_176bit.mtx,7441,7431,82270,2650240,16590080,84244480
1926,0392_west0381.mtx,381,381,2157,11520,187904,2208768
1927,1328_flower_5_4.mtx,5226,14721,43942,771584,8951552,44996608
1928,1529_TF15.mtx,6334,7742,80057,990464,12783616,81978368
1929,2757_dielFilterV3clx.mtx,420408,420408,32886208,127021696,2186515968,33675476992
1930,1050_p6000.mtx,2095,7967,19826,66176,1020672,20301824
1931,1734_c-49.mtx,21132,21132,157042,1265856,11158272,160811008
1932,0474_can_268.mtx,268,268,3082,11968,234752,3155968
1933,1787_rajat22.mtx,39899,39899,197264,1460096,18163968,201998336
1934,0770_olm2000.mtx,2000,2000,7996,23872,383488,8187904
1935,0801_progas.mtx,1650,1900,8897,59392,1097216,9110528
1936,0283_lp_scorpion.mtx,388,466,1534,8448,131072,1570816
1937,2804_ljournal-2008.mtx,5363260,5363260,79023142,2018508224,12435003904,80919697408
1938,0536_nnc666.mtx,666,666,4044,22784,288512,4141056
1939,0839_dwg961b.mtx,961,961,10591,40384,717568,10845184
1940,0813_G17.mtx,800,800,9334,138944,1873152,9558016
1941,0642_fpga_dcop_10.mtx,1220,1220,5884,45184,634368,6025216
1942,1768_brainpc2.mtx,27607,27607,179395,607168,10599424,183700480
1943,0529_young3c.mtx,841,841,3988,16576,356608,4083712
1944,1739_hvdc1.mtx,24842,24842,159981,1254720,11644928,163820544
1945,1965_cit-HepTh.mtx,27770,27770,352807,17666560,86641920,361274368
1946,0033_GD95_a.mtx,36,36,57,512,8448,58368
1947,2401_imagesensor.mtx,118758,118758,1893170,11690048,185673216,1938606080
1948,2666_Hardesty1.mtx,938905,938905,12143314,41282176,539236864,12434753536
1949,2210_g7jac200.mtx,59310,59310,837936,12284032,112657920,858046464
1950,2157_thermomech_TK.mtx,102158,102158,711558,36422976,159358464,728635392
1951,1264_lp_woodw.mtx,1098,8418,37487,187072,3137280,38386688
1952,2078_soc-sign-Slashdot090216.mtx,81871,81871,545671,24594560,121415168,558767104
1953,0955_grid2.mtx,3296,3296,12864,133632,1791488,13172736
1954,1861_benzene.mtx,8219,8219,242669,1071616,18935552,248493056
1955,0492_nos6.mtx,675,675,3255,11712,289024,3333120
1956,0318_oscil_dcop_30.mtx,430,430,1544,14080,171776,1581056
1957,0346_oscil_trans_01.mtx,430,430,1614,14528,176384,1652736
1958,2640_gearbox.mtx,153746,153746,9080404,12461440,304151808,9298333696
1959,1753_jan99jac080sc.mtx,27534,27534,171522,2733056,20192256,175638528
1960,1909_OPF_6000.mtx,29902,29902,302418,1667392,18365952,309676032
1961,2059_ncvxqp3.mtx,75000,75000,499964,5790272,83166720,511963136
1962,2407_conf5_4-8x8-15.mtx,49152,49152,1916928,3211264,65011712,1962934272
1963,2030_c-63.mtx,44234,44234,434704,3716032,34983168,445136896
1964,2106_bas1lp.mtx,5411,9825,587775,1765824,32297472,601881600
1965,1190_bcsstk26.mtx,1922,1922,30336,57920,1091328,31064064
1966,1057_G57.mtx,5000,5000,20000,138560,2214400,20480000
1967,1215_rajat03.mtx,7602,7602,32653,434944,4283392,33436672
1968,1109_G40.mtx,2000,2000,23532,627456,5296128,24096768
1969,0948_can_1072.mtx,1072,1072,12444,79680,1040896,12742656
1970,1711_shermanACb.mtx,18510,18510,145149,1932800,16373504,148632576
1971,1615_psse0.mtx,26722,11028,102432,876672,9644288,104890368
1972,1767_t60k.mtx,60005,60005,178880,1772224,24130560,183173120
1973,0329_oscil_dcop_34.mtx,430,430,1544,14080,171776,1581056
1974,1073_lshp3025.mtx,3025,3025,20833,91136,1507072,21332992
1975,2650_mip1.mtx,66463,66463,10352819,5408768,201808896,10601286656
1976,1184_n2c6-b5.mtx,4945,3003,29670,158912,2866176,30382080
1977,0014_lpi_itest2.mtx,9,13,26,64,1792,26624
1978,0930_DK01R.mtx,903,903,11766,10816,515840,12048384
1979,0320_oscil_dcop_04.mtx,430,430,1544,14080,171776,1581056
1980,1375_mimo8x8_system.mtx,13309,13309,48872,495040,5361152,50044928
1981,2776_Hardesty3.mtx,8217820,7591564,40451632,220690624,3513795840,41422471168
1982,1658_scagr7-2r.mtx,32847,46679,120141,635904,12500992,123024384
1983,1499_sts4098.mtx,4098,4098,72356,248896,5047040,74092544
1984,2151_neos2.mtx,132568,134128,685087,5265600,61006848,701529088
1985,1476_ex37.mtx,3565,3565,67591,217792,5391872,69213184
1986,1444_barth5.mtx,15606,15606,61484,945536,10985984,62959616
1987,0859_adder_dcop_10.mtx,1813,1813,11232,239488,1586688,11501568
1988,1492_fome11.mtx,12142,24460,71264,4135104,17928704,72974336
1989,1867_TSOPF_RS_b39_c7.mtx,14098,14098,252446,339776,8111616,258504704
1990,2241_crplat2.mtx,18010,18010,960946,673152,19219712,984008704
1991,1900_EX5(0).mtx,6545,6545,295680,1535296,29275904,302776320
1992,1330_freeFlyingRobot_16.mtx,6078,6078,44006,191104,3144960,45062144
1993,1434_co5.mtx,5774,12325,57993,735680,8976896,59384832
1994,0831_dw2048.mtx,2048,2048,10114,38272,641536,10356736
1995,2298_wi2010.mtx,253096,253096,1209404,40331008,253038080,1238429696
1996,1654_conf5_0-4x4-14.mtx,3072,3072,119808,192512,4063232,122683392
1997,2072_nemeth15.mtx,9506,9506,539802,269760,12876032,552757248
1998,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,20445440,119528448,892080128
1999,1763_t2dah_e.mtx,11445,11445,176117,438784,8851968,180343808
2000,2254_preferentialAttachment.mtx,100000,100000,999970,60162304,254448896,1023969280
2001,0182_bcsstk03.mtx,112,112,640,1216,20992,655360
2002,2557_t2em.mtx,921632,921632,4590832,18352384,293813248,4701011968
2003,0174_can_61.mtx,61,61,557,1024,34816,570368
2004,1647_bcsstk15.mtx,3948,3948,117816,200640,4675328,120643584
2005,2641_gupta3.mtx,16783,16783,9323427,5240128,193948672,9547189248
2006,0273_gre_343.mtx,343,343,1435,5632,110848,1469440
2007,2358_ch7-9-b4.mtx,317520,105840,1587600,12392704,182885888,1625702400
2008,1010_flower_4_4.mtx,1837,5529,16466,214208,3067392,16861184
2009,1573_big.mtx,13209,13209,91465,1231744,10519296,93660160
2010,1023_lshp2614.mtx,2614,2614,17980,79744,1299456,18411520
2011,2197_pkustk02.mtx,10800,10800,810000,885440,17736192,829440000
2012,2456_nv1.mtx,75468,75468,2449194,36074688,480394496,2507974656
2013,0998_spaceStation_5.mtx,1019,1019,15219,62080,816384,15584256
2014,0333_oscil_dcop_55.mtx,430,430,1544,14080,171776,1581056
2015,1323_freeFlyingRobot_14.mtx,5958,5958,43298,179456,2835200,44337152
2016,0565_qiulp.mtx,1192,1900,4492,32384,388864,4599808
2017,1572_IG5-13.mtx,3994,4731,91209,757440,13263104,93398016
2018,2667_halfb.mtx,224617,224617,12387821,12397376,288610560,12685128704
2019,2626_degme.mtx,185501,659415,8127528,40681344,1058638336,8322588672
2020,1120_ex29.mtx,2870,2870,23754,77312,1216000,24324096
2021,2098_mri2.mtx,63240,147456,569160,3288512,30913536,582819840
2022,1962_cond-mat-2005.mtx,40421,40421,351386,10902848,54917632,359819264
2023,1808_coater2.mtx,9540,9540,207308,498432,12519424,212283392
2024,1723_cage10.mtx,11397,11397,150645,857920,12597760,154260480
2025,1352_IG5-12.mtx,2296,2875,46260,323456,6275840,47370240
2026,2551_TSOPF_FS_b300.mtx,29214,29214,4400122,2222976,86123520,4505724928
2027,1652_conf5_0-4x4-18.mtx,3072,3072,119808,192512,4063232,122683392
2028,1574_hangGlider_3.mtx,10260,10260,92703,415424,6694656,94927872
2029,1798_c-51.mtx,23196,23196,203050,1603456,15425280,207923200
2030,2579_para-9.mtx,155924,155924,5416358,46004096,525659392,5546350592
2031,2100_thermal1.mtx,82654,82654,574458,7047808,68214272,588244992
2032,0463_qh768.mtx,768,768,2934,24640,221696,3004416
2033,0715_minnesota.mtx,2642,2642,6606,93184,1195264,6764544
2034,0856_rajat02.mtx,1960,1960,11187,74496,1052928,11455488
2035,1197_lp_greenbeb.mtx,2392,5598,31070,174080,2542080,31815680
2036,2321_hvdc2.mtx,189860,189860,1347273,8295872,91730944,1379607552
2037,1625_ex8.mtx,3096,3096,106344,126208,3308032,108896256
2038,1785_delaunay_n15.mtx,32768,32768,196548,1697600,21258496,201265152
2039,2282_bcsstk37.mtx,25503,25503,1140977,1009152,28590592,1168360448
2040,1374_zeros_nopss_13k.mtx,13296,13296,48827,417088,3542784,49998848
2041,0035_n3c4-b3.mtx,15,20,60,128,4096,61440
2042,2649_atmosmodm.mtx,1489752,1489752,10319760,64684800,849226752,10567434240
2043,1497_FA.mtx,10617,10617,72176,3773248,17366528,73908224
2044,0344_TF11.mtx,216,236,1607,6080,161024,1645568
2045,0225_CAG_mat72.mtx,72,72,1012,1408,56832,1036288
2046,0397_p0282.mtx,241,523,2207,6336,138752,2259968
2047,0145_west0132.mtx,132,132,414,2368,39936,423936
2048,0041_wheel_3_1.mtx,21,25,74,256,7936,75776
2049,2292_xenon1.mtx,48600,48600,1181120,3926784,56453120,1209466880
2050,1790_lowThrust_5.mtx,16262,16262,198369,861504,13383936,203129856
2051,1058_sherman3.mtx,5005,5005,20033,149184,2035712,20513792
2052,1741_lowThrust_4.mtx,13562,13562,160947,738240,11274240,164809728
2053,0250_football(0).mtx,115,115,1226,4032,172032,1255424
2054,0660_fpga_dcop_40.mtx,1220,1220,5892,45184,635648,6033408
2055,1406_beaflw.mtx,497,507,53403,62784,2591232,54684672
2056,0307_oscil_dcop_26.mtx,430,430,1544,14080,171776,1581056
2057,2419_bcsstk32.mtx,44609,44609,2014701,2189504,54618880,2063053824
2058,0134_can_73.mtx,73,73,377,1088,35072,386048
2059,0005_GL7d10.mtx,1,60,8,192,1536,8192
2060,0815_G20.mtx,800,800,9344,139008,1878016,9568256
2061,0950_Trefethen_700.mtx,700,700,12654,28544,631040,12957696
2062,1756_bratu3d.mtx,27792,27792,173796,1113280,17355776,177967104
2063,1484_aug3d.mtx,24300,24300,69984,516864,7952384,71663616
2064,2729_12month1.mtx,12471,872622,22624727,319668544,3686466048,23167720448
2065,1504_descriptor_xingo6u.mtx,20738,20738,73916,714560,5953536,75689984
2066,1677_cat_ears_4_4.mtx,19020,44448,132888,2613824,24094976,136077312
2067,2240_scircuit.mtx,170998,170998,958936,10822592,100693760,981950464
2068,1344_bcsstk23.mtx,3134,3134,45178,128384,2701312,46262272
2069,1758_nasa2910(0).mtx,2910,2910,174296,169600,5250048,178479104
2070,0048_Stranke94.mtx,10,10,90,64,2304,92160
2071,0470_ch7-9-b1.mtx,1512,63,3024,16192,280064,3096576
2072,2571_web-Google.mtx,916428,916428,5105039,325207936,1305512960,5227559936
2073,2653_Si87H76.mtx,240369,240369,10661631,50616448,756630272,10917510144
2074,0364_dwt_209.mtx,209,209,1743,7680,139520,1784832
2075,1012_LeGresley_2508.mtx,2508,2508,16727,114432,2145024,17128448
2076,1340_kineticBatchReactor_2.mtx,4361,4361,44840,255936,3672064,45916160
2077,1729_hangGlider_5.mtx,16011,16011,155246,693504,10991616,158971904
2078,1643_g7jac040sc.mtx,11790,11790,114671,1456768,14134528,117423104
2079,2592_consph.mtx,83334,83334,6010480,8841408,175125504,6154731520
2080,1305_freeFlyingRobot_11.mtx,5438,5438,40054,171008,2816256,41015296
2081,1995_nemeth05.mtx,9506,9506,394808,237888,10388736,404283392
2082,2233_NotreDame_www.mtx,325729,325729,929849,7849920,79071744,952165376
2083,0164_west0167.mtx,167,167,507,2880,49664,519168
2084,2727_333SP.mtx,3712815,3712815,22217266,516107840,3005481984,22750480384
2085,0880_adder_dcop_62.mtx,1813,1813,11246,239872,1589504,11515904
2086,1916_c-61.mtx,43618,43618,310016,2664768,25761024,317456384
2087,0726_ukerbe1_dual.mtx,1866,1866,7076,45248,677120,7245824
2088,1307_Franz7.mtx,10164,1740,40424,252096,4292864,41394176
2089,2005_rail582.mtx,582,56097,402290,2849472,32737280,411944960
2090,1781_CAG_mat1916.mtx,1916,1916,195985,718400,17348096,200688640
2091,2242_transient.mtx,178866,178866,961790,9944448,112580608,984872960
2092,0369_tumorAntiAngiogenesis_1.mtx,205,205,1783,6272,103168,1825792
2093,1933_pwt.mtx,36519,36519,326107,1349184,24816128,333933568
2094,0232_fs_183_4.mtx,183,183,1069,6976,110080,1094656
2095,0824_p2756.mtx,755,3511,9692,72832,949248,9924608
2096,2207_sgpf5y6.mtx,246077,312540,831976,6896704,92343552,851943424
2097,0530_n4c6-b2.mtx,1330,210,3990,19584,381952,4085760
2098,1710_bauru5727.mtx,40366,40366,145019,1346688,13110016,148499456
2099,2605_shipsec8.mtx,114919,114919,6653399,8909504,190733824,6813080576
2100,1299_G31.mtx,2000,2000,39980,924224,9487872,40939520
2101,2438_wheel_601.mtx,902103,723605,2170814,84919296,390489088,2222913536
2102,1272_lp_nug12.mtx,3192,8856,38304,820864,6230016,39223296
2103,2190_vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,26663488,140254976,797425664
2104,2230_ne2010.mtx,193352,193352,913854,29497536,193128448,935786496
2105,1366_mhd1280a.mtx,1280,1280,47906,30208,1028352,49055744
2106,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,162998912,1559641344,6696480768
2107,0281_GL7d11.mtx,1019,60,1513,11904,284672,1549312
2108,1557_fv3.mtx,9801,9801,87025,272064,4353792,89113600
2109,1193_plbuckle.mtx,1282,1282,30644,37696,1339136,31379456
2110,2661_kim2.mtx,456976,456976,11330020,20031168,435673600,11601940480
2111,1735_g7jac050sc.mtx,14760,14760,157990,2106368,20025344,161781760
2112,0459_wm1.mtx,207,277,2909,6336,131584,2978816
2113,1845_fome20.mtx,33874,108175,232647,9794624,54497024,238230528
2114,0051_ch4-4-b3.mtx,24,96,96,576,13056,98304
2115,1823_ABACUS_shell_md.mtx,23412,23412,218484,1770752,34303744,223727616
