index,mtx,m,n,nnz,mp16,mp4,mpnz
2480,2025_bcsstk17.mtx,10974,10974,428650,7766,45464,428650
2481,0496_lp_standgub.mtx,361,1383,3339,698,2120,3339
2482,2563_netherlands_osm.mtx,2216688,2216688,4882476,1367614,2888763,4882476
2483,0619_M40PI_n.mtx,2182,2182,5341,529,1790,5341
2484,1544_jan99jac040sc.mtx,13694,13694,82842,19689,37396,82842
2485,2423_water_tank.mtx,60740,60740,2035281,75386,420410,2035281
2486,0616_lp_pilot4.mtx,410,1123,5264,338,1376,5264
2487,0835_IG5-10.mtx,652,976,10273,693,4525,10273
2488,2364_lp1.mtx,534388,534388,1643420,154308,562921,1643420
2489,1588_cq9.mtx,9278,21534,96653,27094,57050,96653
2490,1834_lowThrust_11.mtx,18368,18368,223801,15486,61415,223801
2491,0491_685_bus.mtx,685,685,3249,359,1510,3249
2492,1964_HEP-th-new.mtx,27770,27770,352807,276040,338445,352807
2493,1605_LF10000.mtx,19998,19998,99982,3748,14998,99982
2494,0969_CAG_mat364.mtx,364,364,13585,529,5299,13585
2495,2642_pattern1.mtx,19242,19242,9323432,588665,4838879,9323432
2496,1920_rail516.mtx,516,47827,315412,44025,118030,315412
2497,1547_G63.mtx,7000,7000,82918,54558,78488,82918
2498,0099_d_dyn1.mtx,87,87,238,25,106,238
2499,0450_Erdos991.mtx,492,492,2834,884,2510,2834
2500,1253_wb-cs-stanford.mtx,9914,9914,36854,5291,13613,36854
2501,2338_windscreen.mtx,22692,22692,1482390,26301,154403,1482390
2502,1129_ch.mtx,3700,8291,24102,7208,15184,24102
2503,2077_ford2.mtx,100196,100196,544688,72937,206689,544688
2504,1033_eris1176.mtx,1176,1176,18552,672,3100,18552
2505,2002_mark3jac140.mtx,64089,64089,399735,89285,229478,399735
2506,0825_lp_sctap3.mtx,1480,3340,9734,1105,3625,9734
2507,0268_n2c6-b2.mtx,455,105,1365,92,494,1365
2508,2435_144.mtx,144649,144649,2148786,1349034,1568165,2148786
2509,0309_oscil_dcop_01.mtx,430,430,1544,220,671,1544
2510,0827_S80PI_n1.mtx,4028,4028,9927,846,3096,9927
2511,1349_model4.mtx,1337,4962,45753,2473,9196,45753
2512,2603_pkustk13.mtx,94893,94893,6616827,273333,1168390,6616827
2513,0055_bcsstm03.mtx,112,112,112,7,28,112
2514,0785_lp_ship12s.mtx,1151,2869,8284,1060,4096,8284
2515,2709_human_gene2.mtx,14340,14340,18068388,789201,7241593,18068388
2516,0276_bcsstm11.mtx,1473,1473,1473,93,369,1473
2517,0091_can_62.mtx,62,62,218,14,74,218
2518,0506_tols1090.mtx,1090,1090,3546,211,821,3546
2519,2760_road_central.mtx,14081816,14081816,33866826,21481221,29302219,33866826
2520,1185_deter5.mtx,5103,14529,29715,23470,28287,29715
2521,2837_stokes.mtx,11449533,11449533,349321980,35683658,102374049,349321980
2522,1278_G9.mtx,800,800,38352,2500,25050,38352
2523,1161_qc324.mtx,324,324,26730,195,1995,26730
2524,2225_ar2010.mtx,186211,186211,904310,503029,753972,904310
2525,1142_dwt_2680.mtx,2680,2680,25026,1842,6992,25026
2526,2706_af_shell2.mtx,504855,504855,17588875,252226,1687832,17588875
2527,1359_crew1.mtx,135,6469,46950,3009,16239,46950
2528,2226_HTC_336_4438.mtx,226340,226340,904522,83927,331231,904522
2529,0606_dwt_592.mtx,592,592,5104,289,1146,5104
2530,1670_jan99jac060sc.mtx,20614,20614,127182,31197,58136,127182
2531,0993_n2c6-b4.mtx,3003,1365,15015,1211,5437,15015
2532,2322_pli.mtx,22695,22695,1350309,34905,225014,1350309
2533,1091_bcsstk10.mtx,1086,1086,22070,442,3318,22070
2534,0244_dwt_162.mtx,162,162,1182,53,299,1182
2535,0472_n2c6-b9.mtx,306,1470,3060,324,1372,3060
2536,0871_adder_dcop_67.mtx,1813,1813,11246,3748,6209,11246
2537,0873_adder_dcop_69.mtx,1813,1813,11246,3748,6209,11246
2538,1456_fd18.mtx,16428,16428,63406,8015,24723,63406
2539,2637_Ga19As19H42.mtx,133123,133123,8884839,536331,1969947,8884839
2540,0560_bcsstk02.mtx,66,66,4356,25,289,4356
2541,2581_para-6.mtx,155924,155924,5416358,718814,2053357,5416358
2542,2680_GL7d16.mtx,955128,460261,14488881,14324565,14476398,14488881
2543,2289_EternityII_Etilde.mtx,10054,204304,1170516,174755,670431,1170516
2544,2068_std1_Jac3_db.mtx,21982,21982,531826,13856,102296,531826
2545,1411_c-32.mtx,5975,5975,54471,2434,10064,54471
2546,1408_ncvxqp9.mtx,16554,16554,54040,11952,38332,54040
2547,0217_lop163.mtx,163,163,935,32,224,935
2548,1633_scfxm1-2b.mtx,19036,33047,111052,11074,45901,111052
2549,0692_fs_760_1.mtx,760,760,5976,609,1461,5976
2550,1433_whitaker3.mtx,9800,9800,57978,5599,18624,57978
2551,2274_dbir1.mtx,18804,45775,1077025,78798,267809,1077025
2552,2635_atmosmodj.mtx,1270432,1270432,8814880,705384,2190844,8814880
2553,1081_Franz2.mtx,4032,4480,21504,4467,10921,21504
2554,0858_adder_dcop_07.mtx,1813,1813,11226,3738,6195,11226
2555,1156_barth.mtx,6691,6691,26439,17736,21043,26439
2556,0212_plskz362.mtx,362,362,880,56,269,880
2557,0894_adder_dcop_65.mtx,1813,1813,11246,3748,6209,11246
2558,2127_bcsstk29.mtx,13992,13992,619488,11539,58418,619488
2559,0882_adder_dcop_38.mtx,1813,1813,11246,3748,6209,11246
2560,1207_dynamicSoaringProblem_3.mtx,2871,2871,32022,1643,6430,32022
2561,0198_can_96.mtx,96,96,768,16,192,768
2562,2467_nxp1.mtx,414604,414604,2656177,1189386,1632415,2656177
2563,0698_bcspwr08.mtx,1624,1624,6050,1124,3280,6050
2564,0023_Trec6.mtx,6,15,40,1,6,40
2565,1575_stufe-10.mtx,24010,24010,92828,12851,40085,92828
2566,0124_dwt_66.mtx,66,66,320,17,87,320
2567,1890_fome13.mtx,48568,97840,285056,258665,280146,285056
2568,0744_jagmesh3.mtx,1089,1089,7361,473,2079,7361
2569,1917_n4c6-b5.mtx,51813,20058,310878,28689,119959,310878
2570,0925_extr1b.mtx,2836,2836,11404,1013,4750,11404
2571,1967_bcsstk38.mtx,8032,8032,355460,6780,41446,355460
2572,1985_g7jac100sc.mtx,29610,29610,384636,85928,198895,384636
2573,1731_e18.mtx,24617,38602,156466,43989,96794,156466
2574,0274_lp_bore3d.mtx,233,334,1448,145,577,1448
2575,0956_lp_ship08l.mtx,778,4363,12882,1519,6408,12882
2576,2488_webbase-1M.mtx,1000005,1000005,3105536,356182,926686,3105536
2577,1623_crystm01.mtx,4875,4875,105339,5047,29047,105339
2578,0683_fpga_dcop_17.mtx,1220,1220,5892,706,2483,5892
2579,0169_lns_131.mtx,131,131,536,45,189,536
2580,2199_TSOPF_RS_b162_c4.mtx,20374,20374,812749,10368,76281,812749
2581,2442_web-Stanford.mtx,281903,281903,2312497,2098875,2263160,2312497
2582,2828_nlpkkt160.mtx,8345600,8345600,229518112,9768032,39095072,229518112
2583,1342_qpband.mtx,20000,20000,45000,4064,11250,45000
2584,0834_S80PI_n.mtx,4182,4182,10261,904,3290,10261
2585,0343_lpi_chemcom.mtx,288,744,1590,193,657,1590
2586,0519_mk9-b3.mtx,945,1260,3780,616,2142,3780
2587,0448_lns_511.mtx,511,511,2796,189,1029,2796
2588,1386_lp_fit2p.mtx,3000,13525,50284,1407,9371,50284
2589,2775_wikipedia-20061104.mtx,3148440,3148440,39383235,34171147,37187960,39383235
2590,1338_bips98_1450.mtx,11305,11305,44678,7330,19367,44678
2591,1028_spaceStation_7.mtx,1134,1134,18252,1160,4423,18252
2592,1069_large.mtx,4282,8617,20635,2924,8971,20635
2593,0734_rdb1250l.mtx,1250,1250,7300,529,2113,7300
2594,1877_rlfddd.mtx,4050,61521,264627,19210,66584,264627
2595,2018_ch7-9-b3.mtx,105840,17640,423360,46486,183272,423360
2596,2150_rgg_n_2_16_s0.mtx,65536,65536,684254,120394,572153,684254
2597,2455_vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,1362652,2345481,2442056
2598,0126_GD97_a.mtx,84,84,332,33,237,332
2599,2146_bibd_17_8.mtx,136,24310,680680,10714,110183,680680
2600,1760_epb2.mtx,25228,25228,175027,11245,50712,175027
2601,1554_kineticBatchReactor_8.mtx,8052,8052,85194,7295,27122,85194
2602,1954_onetone1.mtx,36057,36057,341088,72872,196418,341088
2603,2561_s3dkq4m2.mtx,90449,90449,4820891,50602,402939,4820891
2604,2524_barrier2-4.mtx,113076,113076,3805068,586134,1484403,3805068
2605,1175_stormg2-8.mtx,4409,11322,28553,3996,12809,28553
2606,0066_bcsstm22.mtx,138,138,138,9,35,138
2607,0958_freeFlyingRobot_3.mtx,1718,1718,12922,829,3195,12922
2608,1180_n4c5-b7.mtx,3635,4735,29080,2713,11704,29080
2609,2724_hugetric-00020.mtx,7122792,7122792,21361554,10796432,14259251,21361554
2610,2534_cant.mtx,62451,62451,4007383,62386,462885,4007383
2611,2327_lp_osa_60.mtx,10280,243246,1408073,104083,468199,1408073
2612,1270_rkat7_mat5.mtx,694,738,38114,1090,9944,38114
2613,0548_USAir97.mtx,332,332,4252,345,1898,4252
2614,1296_G27.mtx,2000,2000,39980,14426,36977,39980
2615,2370_av41092.mtx,41092,41092,1683902,114531,348028,1683902
2616,0026_kleemin.mtx,8,16,44,1,5,44
2617,0678_fpga_dcop_13.mtx,1220,1220,5892,706,2483,5892
2618,0752_lung1.mtx,1650,1650,7419,380,1401,7419
2619,1108_G36.mtx,2000,2000,23532,9804,20688,23532
2620,2052_stat96v4.mtx,3173,63076,491336,19246,93242,491336
2621,2628_GL7d22.mtx,349443,822922,8251000,8120840,8241933,8251000
2622,0139_odepb400.mtx,400,400,399,25,100,399
2623,1631_co9.mtx,10789,22924,109651,30078,65840,109651
2624,1944_usroads.mtx,129164,129164,330870,164270,294237,330870
2625,2539_Delor338K.mtx,343236,887058,4211599,298676,787265,4211599
2626,0701_delaunay_n10.mtx,1024,1024,6112,767,2518,6112
2627,0008_b1_ss.mtx,7,7,15,1,4,15
2628,0453_lp_agg.mtx,488,615,2862,213,1034,2862
2629,2588_Goodwin_127.mtx,178437,178437,5778545,125817,1024671,5778545
2630,0287_oscil_dcop_24.mtx,430,430,1544,220,671,1544
2631,1938_shallow_water2.mtx,81920,81920,327680,20480,81920,327680
2632,2554_tx2010.mtx,914231,914231,4456272,2758855,3795770,4456272
2633,2825_mawi_201512020030.mtx,68863315,68863315,143414960,17285607,44692834,143414960
2634,1304_n2c6-b6.mtx,5715,4945,40005,3590,15853,40005
2635,0030_cage4.mtx,9,9,49,1,7,49
2636,0107_wheel_6_1.mtx,83,85,254,32,161,254
2637,2034_rajat15.mtx,37261,37261,443573,77531,206333,443573
2638,0515_sherman1.mtx,1000,1000,3750,397,1604,3750
2639,0357_shl_0.mtx,663,663,1687,268,746,1687
2640,2247_co2010.mtx,201062,201062,974574,630296,847995,974574
2641,2104_TF17.mtx,38132,48630,586218,165419,406704,586218
2642,2158_thermomech_TC.mtx,102158,102158,711558,569109,622494,711558
2643,0214_ch6-6-b1.mtx,450,36,900,57,328,900
2644,1370_mimo46x46_system.mtx,13250,13250,48735,6425,13747,48735
2645,0614_freeFlyingRobot_1.mtx,798,798,5246,392,1499,5246
2646,1498_nasa2146.mtx,2146,2146,72250,1029,7495,72250
2647,2339_598a.mtx,110971,110971,1483868,1189534,1315165,1483868
2648,1761_t2dah.mtx,11445,11445,176117,6856,34578,176117
2649,0748_fpga_trans_02.mtx,1220,1220,7382,825,3089,7382
2650,2420_TSC_OPF_1047.mtx,8140,8140,2016902,19933,153501,2016902
2651,2780_ldoor.mtx,952203,952203,46522475,998035,4878903,46522475
2652,0410_lund_b.mtx,147,147,2441,42,303,2441
2653,2655_ohne2.mtx,181343,181343,11063545,792838,3221094,11063545
2654,1306_freeFlyingRobot_10.mtx,5218,5218,40080,2424,10194,40080
2655,0975_yeast.mtx,2361,2361,13828,5873,9197,13828
2656,0240_saylr1.mtx,238,238,1128,43,386,1128
2657,1665_vsp_c-30_data_data.mtx,11023,11023,124368,7607,26240,124368
2658,1576_Maragal_5.mtx,4654,3320,93091,11654,32417,93091
2659,0810_lp_pilot_we.mtx,722,2928,9265,678,2720,9265
2660,1087_bcspwr10.mtx,5300,5300,21842,13074,16623,21842
2661,1943_Chevron1.mtx,37365,37365,330633,16248,64847,330633
2662,2598_NACA0015.mtx,1039183,1039183,6229636,3353287,4158744,6229636
2663,1596_delaunay_n14.mtx,16384,16384,98244,13290,40655,98244
2664,2337_TSOPF_RS_b300_c1.mtx,14538,14538,1474325,11604,110673,1474325
2665,2269_nemsemm1.mtx,3945,75352,1053986,18369,112560,1053986
2666,0761_mahindas.mtx,1258,1258,7682,512,1965,7682
2667,2329_ga2010.mtx,291086,291086,1418056,841317,1236066,1418056
2668,1234_c-26.mtx,4307,4307,34537,3010,9103,34537
2669,2272_3D_51448_3D.mtx,51448,51448,1056610,44865,177470,1056610
2670,0889_adder_dcop_56.mtx,1813,1813,11246,3748,6209,11246
2671,0412_lp_gfrd_pnc.mtx,616,1160,2445,262,790,2445
2672,1511_ch7-6-b4.mtx,15120,12600,75600,10400,36418,75600
2673,0272_dwt_198.mtx,198,198,1392,75,302,1392
2674,1128_spaceShuttleEntry_2.mtx,1428,1428,24073,1437,5786,24073
2675,2350_neos.mtx,479119,515905,1526794,292600,654332,1526794
2676,1399_l30.mtx,2701,16281,52070,2663,9664,52070
2677,0610_dwt_607.mtx,607,607,5131,332,1374,5131
2678,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,77150,617175,3489300
2679,0641_circuit204.mtx,1020,1020,5883,724,2279,5883
2680,0059_GlossGT.mtx,72,72,122,23,87,122
2681,0542_nos2.mtx,957,957,4137,178,718,4137
2682,2681_kkt_power.mtx,2063494,2063494,14612663,7540997,10447713,14612663
2683,2172_brack2.mtx,62631,62631,733118,86075,281460,733118
2684,2114_sx-askubuntu.mtx,159316,159316,596933,492161,559702,596933
2685,2142_Zd_Jac6_db.mtx,22835,22835,663643,17907,142602,663643
2686,2721_M6.mtx,3501776,3501776,21003872,11144417,13860239,21003872
2687,2823_vas_stokes_4M.mtx,4382246,4382246,131577616,11009555,37126491,131577616
2688,2119_shar_te2-b2.mtx,200200,17160,600600,97979,301701,600600
2689,0221_cis-n4c6-b15.mtx,60,920,960,116,487,960
2690,1708_lp_maros_r7.mtx,3136,9408,144848,3204,21040,144848
2691,1699_stokes64s.mtx,12546,12546,140034,7785,31113,140034
2692,2573_amazon-2008.mtx,735323,735323,5158388,1150991,2262436,5158388
2693,1110_G39.mtx,2000,2000,23556,9654,20575,23556
2694,0316_oscil_dcop_05.mtx,430,430,1544,220,671,1544
2695,0136_flower_4_1.mtx,121,129,386,66,293,386
2696,1027_ODLIS.mtx,2909,2909,18246,10945,15868,18246
2697,2690_great-britain_osm.mtx,7733822,7733822,16313034,3384856,8024835,16313034
2698,2139_g7jac160sc.mtx,47430,47430,656616,149492,343600,656616
2699,2737_delaunay_n22.mtx,4194304,4194304,25165738,3462868,10486009,25165738
2700,1214_plat1919.mtx,1919,1919,32399,1612,7898,32399
2701,0398_ash292.mtx,292,292,2208,77,525,2208
2702,1589_as-22july06.mtx,22963,22963,96872,45923,73588,96872
2703,1002_bcsstm37.mtx,25503,25503,15525,1654,6648,15525
2704,1244_c-24.mtx,4119,4119,35699,2202,8944,35699
2705,0639_fpga_dcop_07.mtx,1220,1220,5855,706,2460,5855
2706,0490_bibd_81_2.mtx,3240,3240,3240,203,810,3240
2707,2234_kim1.mtx,38415,38415,933195,26141,122803,933195
2708,2550_TSOPF_FS_b300_c1.mtx,29214,29214,4400122,34734,336420,4400122
2709,2017_cit-HepPh.mtx,34546,34546,421578,363328,410368,421578
2710,0368_can_229.mtx,229,229,1777,97,494,1777
2711,0844_filter2D.mtx,1668,1668,10750,895,6583,10750
2712,1776_nemswrld.mtx,7138,28550,192283,11915,42536,192283
2713,1691_cavity24.mtx,4562,4562,138187,2920,19551,138187
2714,2509_stormG2_1000.mtx,528185,1377306,3459881,493672,1562313,3459881
2715,1780_c-50.mtx,22401,22401,193625,20705,56065,193625
2716,1188_data.mtx,2851,2851,30186,1065,6065,30186
2717,0473_str_200.mtx,363,363,3068,281,855,3068
2718,0067_lpi_woodinfe.mtx,35,89,140,16,99,140
2719,2286_denormal.mtx,89400,89400,1156224,61166,200254,1156224
2720,2257_dawson5.mtx,51537,51537,1010777,43166,252967,1010777
2721,1355_Franz4.mtx,6784,5252,46528,3522,11940,46528
2722,1418_Goodwin_013.mtx,1965,1965,56069,1303,10452,56069
2723,0464_wm2.mtx,207,260,2942,108,589,2942
2724,2759_3Dspectralwave.mtx,680943,680943,33650589,2319947,12107486,33650589
2725,2521_IMDB.mtx,428440,896308,3782463,3642059,3713281,3782463
2726,0159_mycielskian6.mtx,47,47,472,9,103,472
2727,2033_2D_27628_bjtcai.mtx,27628,27628,442898,15489,69903,442898
2728,0207_n3c5-b3.mtx,210,120,840,54,246,840
2729,0157_lp_scagr7.mtx,129,185,465,37,186,465
2730,1071_mk11-b2.mtx,6930,990,20790,2119,8799,20790
2731,0547_TF12.mtx,488,552,4231,362,1964,4231
2732,2684_higgs-twitter.mtx,456626,456626,14855842,8978126,12645930,14855842
2733,0549_t2dal_e.mtx,4257,4257,4257,267,1065,4257
2734,0648_fpga_dcop_50.mtx,1220,1220,5892,706,2483,5892
2735,1663_c-43.mtx,11125,11125,123675,7462,27668,123675
2736,1341_nopss_11k.mtx,11685,11685,44941,7266,19575,44941
2737,1676_c-46.mtx,14913,14913,130397,9787,34829,130397
2738,0699_orbitRaising_3.mtx,761,761,6098,388,1412,6098
2739,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,906,3454,15588
2740,0423_GL6_D_6.mtx,469,201,2526,377,1773,2526
2741,1874_jan99jac120.mtx,41374,41374,260202,65719,120356,260202
2742,0294_oscil_dcop_11.mtx,430,430,1544,220,671,1544
2743,0694_bfwb782.mtx,782,782,5982,487,2264,5982
2744,1451_c-35.mtx,6537,6537,62891,5677,15587,62891
2745,0990_lp_pilot_ja.mtx,940,2267,14977,1087,4280,14977
2746,0154_lpi_ex73a.mtx,193,211,457,53,216,457
2747,0924_watt_1.mtx,1856,1856,11360,494,2516,11360
2748,2334_n4c6-b10.mtx,132402,186558,1456422,153790,616369,1456422
2749,1688_cavity26.mtx,4562,4562,138187,2920,19551,138187
2750,0764_epb0.mtx,1794,1794,7764,583,2242,7764
2751,1239_rail_5177.mtx,5177,5177,35185,5480,16253,35185
2752,1870_a5esindl.mtx,60008,60008,255004,26564,91254,255004
2753,0786_lp_ken_07.mtx,2426,3602,8404,2436,5335,8404
2754,0352_lpi_vol1.mtx,323,464,1646,211,705,1646
2755,0789_mhda416.mtx,416,416,8562,76,1065,8562
2756,2692_in-2004.mtx,1382908,1382908,16917053,762360,2782901,16917053
2757,0803_rail_1357.mtx,1357,1357,8985,1613,4096,8985
2758,2787_boneS10.mtx,914898,914898,55468422,1148674,6179149,55468422
2759,2687_venturiLevel3.mtx,4026819,4026819,16108474,2413893,7955203,16108474
2760,1913_circuit_4.mtx,80209,80209,307604,50177,115275,307604
2761,1318_freeFlyingRobot_12.mtx,5578,5578,41940,2589,10572,41940
2762,0500_nsic.mtx,465,897,3449,423,1604,3449
2763,0883_adder_dcop_36.mtx,1813,1813,11246,3748,6209,11246
2764,0991_lp_bnl2.mtx,2324,4486,14996,1927,7268,14996
2765,1610_lpl3.mtx,10828,33686,100525,14710,41659,100525
2766,1644_psse2.mtx,28634,11028,115262,21324,47675,115262
2767,0725_lp_ganges.mtx,1309,1706,6937,489,2021,6937
2768,1832_scfxm1-2r.mtx,37980,65943,221388,22106,91533,221388
2769,1440_crack_dual.mtx,20141,20141,60086,14705,32812,60086
2770,2153_nsct.mtx,23003,37563,697738,40828,148473,697738
2771,2810_nlpkkt120.mtx,3542400,3542400,96845792,4142472,16517312,96845792
2772,2011_rail507.mtx,507,63516,409856,44566,138745,409856
2773,0097_Maragal_1.mtx,32,14,234,2,29,234
2774,1947_ckt11752_tr_0.mtx,49702,49702,333029,40711,113204,333029
2775,0931_photogrammetry.mtx,1388,390,11816,464,1703,11816
2776,0539_young1c.mtx,841,841,4089,259,1429,4089
2777,1126_lshp3466.mtx,3466,3466,23896,1621,6745,23896
2778,0015_Tina_AskCal.mtx,11,11,29,1,8,29
2779,0611_netz4504.mtx,1961,1961,5156,786,2686,5156
2780,1112_G42.mtx,2000,2000,23558,9691,20563,23558
2781,2304_mycielskian13.mtx,6143,6143,1227742,30944,259792,1227742
2782,0735_rdb1250.mtx,1250,1250,7300,529,2113,7300
2783,2280_ks2010.mtx,238600,238600,1121798,568771,921092,1121798
2784,1014_Erdos02.mtx,6927,6927,16944,11300,15611,16944
2785,0156_GD97_c.mtx,452,452,460,141,384,460
2786,1883_s3rmq4m1.mtx,5489,5489,281111,2992,24587,281111
2787,1641_mark3jac040sc.mtx,18289,18289,113435,25068,64878,113435
2788,1779_mult_dcop_02.mtx,25187,25187,193276,80975,112989,193276
2789,2443_Stanford.mtx,281903,281903,2312497,2098875,2263160,2312497
2790,1015_n4c5-b8.mtx,1895,3635,17055,1631,7080,17055
2791,0618_bcspwr06.mtx,1454,1454,5300,895,2820,5300
2792,2378_fem_filter.mtx,74062,74062,1731206,140183,611690,1731206
2793,1311_mbeause.mtx,496,496,41063,915,8321,41063
2794,1167_bayer08.mtx,3008,3008,27576,1291,5300,27576
2795,0821_jagmesh4.mtx,1440,1440,9504,640,2642,9504
2796,0615_lpi_pilot4i.mtx,410,1123,5264,338,1376,5264
2797,0826_lp_fit1p.mtx,627,1677,9868,222,1413,9868
2798,0297_oscil_dcop_13.mtx,430,430,1544,220,671,1544
2799,0280_mycielskian7.mtx,95,95,1510,32,322,1510
2800,0657_fpga_dcop_31.mtx,1220,1220,5892,706,2483,5892
2801,2165_pds-60.mtx,99431,336421,719557,486000,661781,719557
2802,0103_GD96_c.mtx,65,65,250,20,163,250
2803,2580_para-7.mtx,155924,155924,5416358,718814,2053357,5416358
2804,2315_n4c6-b7.mtx,163215,104115,1305720,127132,522523,1305720
2805,2678_nd12k.mtx,36000,36000,14220946,134522,1207224,14220946
2806,1858_sx-mathoverflow.mtx,24818,24818,239978,162720,218045,239978
2807,1449_bips07_1998.mtx,15066,15066,62198,8561,16459,62198
2808,0556_ch6-6-b5.mtx,720,4320,4320,1139,2888,4320
2809,0705_GL6_D_8.mtx,544,637,6153,1178,4390,6153
2810,2558_ship_001.mtx,34920,34920,4644230,73057,474990,4644230
2811,2460_CurlCurl_1.mtx,226451,226451,2472071,150278,824129,2472071
2812,2031_cont-201.mtx,80595,80595,438795,34041,129956,438795
2813,1495_ex18.mtx,5773,5773,71805,3121,15294,71805
2814,2834_uk-2002.mtx,18520486,18520486,298113762,14484195,50260439,298113762
2815,0511_L.mtx,956,956,3640,587,1894,3640
2816,2505_GaAsH6.mtx,61349,61349,3381809,197457,786932,3381809
2817,0458_orbitRaising_1.mtx,442,442,2906,191,750,2906
2818,0918_adder_dcop_43.mtx,1813,1813,11246,3748,6209,11246
2819,2817_kmer_V2a.mtx,55042369,55042369,117217600,72333208,101962683,117217600
2820,2095_g7jac140.mtx,41490,41490,565956,128391,295365,565956
2821,0995_robot24c1_mat5.mtx,404,302,15118,331,3716,15118
2822,1125_add32.mtx,4960,4960,23884,2104,6956,23884
2823,2264_Dubcova2.mtx,65025,65025,1030225,123351,418325,1030225
2824,1990_fxm3_16.mtx,41340,85575,392252,27723,135937,392252
2825,2532_barrier2-12.mtx,115625,115625,3897557,598183,1522133,3897557
2826,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,88588,1077685,16171169
2827,0233_fs_183_6.mtx,183,183,1069,109,430,1069
2828,0967_lp_pilotnov.mtx,975,2446,13331,1155,4196,13331
2829,2402_rajat21.mtx,411676,411676,1893370,245482,751594,1893370
2830,2054_nemeth14.mtx,9506,9506,496144,4089,45815,496144
2831,0296_oscil_dcop_16.mtx,430,430,1544,220,671,1544
2832,0791_lp_scsd8.mtx,397,2750,8584,333,1782,8584
2833,0569_tumorAntiAngiogenesis_4.mtx,455,455,4593,252,983,4593
2834,0833_M80PI_n.mtx,4182,4182,10261,904,3290,10261
2835,1745_Zhao2.mtx,33861,33861,166453,17116,61180,166453
2836,2472_ct20stif.mtx,52329,52329,2698463,51671,291961,2698463
2837,2235_HFE18_96_in.mtx,2372,4096,933343,11837,160294,933343
2838,2809_dielFilterV3real.mtx,1102824,1102824,89306020,5457761,24097846,89306020
2839,1038_spaceStation_11.mtx,1364,1364,18954,1378,5152,18954
2840,2843_nlpkkt240.mtx,27993600,27993600,774472352,32928032,131746592,774472352
2841,2847_it-2004.mtx,41291594,41291594,1150725436,48033951,172811334,1150725436
2842,2829_com-Orkut.mtx,3072441,3072441,234370166,179712759,213922850,234370166
2843,2824_kmer_U1a.mtx,67716231,67716231,138778562,90716166,126034297,138778562
2844,2838_kmer_A2a.mtx,170728175,170728175,360585172,230599338,323247527,360585172
2845,2840_kmer_V1r.mtx,214005017,214005017,465410904,163657207,351893991,465410904
2846,2846_webbase-2001.mtx,118142155,118142155,1019903190,70370808,217334892,1019903190
2847,2849_mycielskian20.mtx,786431,786431,-1584596736,69251313,578232517,2710370560
2848,2848_twitter7.mtx,41652230,41652230,1468365182,1320911177,1396004777,1468365182
